category,image_id,image_path,ecg_id,layout,status,elapsed_seconds,error,layout_name,nonzero_leads_count,einthoven_score,median_correlation,mean_correlation,minimum_correlation,median_normalized_rmse,median_rmse_mv,median_snr_db,median_gain_ratio
photos_crumbles,42,photos_crumbles/img_42_page_0.jpeg,LPAE_09545_hr,3x4+1R,success,15.057119125005556,,3x4+1R,12,0.28838048983662135,0.5021473460962053,0.4709814526251039,0.017445584725618826,0.9965650062401394,0.18358039313143187,-0.08124748219031207,0.9241764730388551
photos_doogee,42,photos_doogee/img_42_page_0.jpeg,LPAE_09545_hr,3x4+1R,success,8.125588125010836,,3x4+1R,12,0.9757862250633388,0.9628610028862318,0.9432496530138788,0.746152102455826,0.2725344242097104,0.052815602387439015,11.10018705138804,0.9393384893340102
photos_iphone,42,photos_iphone/img_42_page_0.jpeg,LPAE_09545_hr,3x4+1R,success,7.986456290993374,,3x4+1R,12,0.8100687050066692,0.8887896662113501,0.7378239002956307,-0.008296664854561122,0.4715540528180392,0.07983275499449327,6.405193506882392,0.9460335798016974
photos_samsung,42,photos_samsung/img_42_page_0.jpeg,LPAE_09545_hr,3x4+1R,success,7.67364649999945,,3x4+1R,12,0.9206656491922893,0.9591191117096681,0.9463013064940725,0.8682708456384329,0.2854343704775557,0.05592050521858259,10.053472328056959,0.9466000640124357
photos_scans,42,photos_scans/img_42_page_0.jpeg,LPAE_09545_hr,3x4+1R,success,8.23263750001206,,3x4+1R,12,0.39825151765654093,0.239191133927657,0.2163549208107632,-0.0764435043887698,1.2335360122464536,0.21227242699465196,-0.8752715474460939,0.9213652447295705
photos_screens,42,photos_screens/img_42_page_0.jpeg,LPAE_09545_hr,3x4+1R,success,8.033691292002914,,3x4+1R,12,0.3397923345721769,0.22236349454797,0.196351163058617,-0.09870853418640654,1.2471028222781841,0.21691776438010052,-1.2587329310698403,0.8995188208531995
photos_bents,43,photos_bents/img_43_page_0.jpeg,LPAE_09754_hr,3x4+1R,success,17.1383600840054,,3x4+1R,12,0.3970792010541256,0.7470657827431864,0.7279225543239751,0.380171490201536,0.7112264579813651,0.14443366688634157,2.93902038739121,0.9349131929704232
photos_crumbles,43,photos_crumbles/img_43_page_0.jpeg,LPAE_09754_hr,3x4+1R,success,19.36891058299807,,3x4+1R,12,0.7593140469245536,0.5365547783489548,0.4912243455939827,0.04280702052192658,0.9626670610472208,0.19649500758912627,1.1475519244074754,0.8815159545569087
photos_doogee,43,photos_doogee/img_43_page_0.jpeg,LPAE_09754_hr,3x4+1R,success,8.412000708005507,,3x4+1R,12,0.9445552932810949,0.948458792332335,0.91494535575573,0.5787540750766074,0.32095950472823376,0.06364814313320087,9.165496305006634,0.9423456698898439
photos_iphone,43,photos_iphone/img_43_page_0.jpeg,LPAE_09754_hr,3x4+1R,success,8.73127375000331,,3x4+1R,12,0.9846246479899858,0.9560604564772404,0.9555962209116307,0.9096708609318783,0.29606893925033184,0.07466131793283702,9.63797174242396,0.9476350576037547
photos_samsung,43,photos_samsung/img_43_page_0.jpeg,LPAE_09754_hr,3x4+1R,success,15.23530495801242,,3x4+1R,12,0.9798936052365139,0.9717456100674748,0.9662479729224106,0.8605104596316997,0.2373494432711214,0.06209390547362176,11.582051440375128,0.9476369026671078
photos_scans,43,photos_scans/img_43_page_0.jpeg,LPAE_09754_hr,3x4+1R,success,12.621339250006713,,3x4+1R,12,0.9963061545109102,0.9922729386628865,0.9843865435066346,0.9431446601649055,0.12313649936827406,0.0361700704020729,14.265977372506459,0.9587353918973568
photos_screens,43,photos_screens/img_43_page_0.jpeg,LPAE_09754_hr,3x4+1R,success,17.226415875004022,,3x4+1R,12,0.8169940841812138,0.9206316455771857,0.9140160461218184,0.8101191670806129,0.3972727672396083,0.0727638440110141,7.796398528325204,0.9310374757665336
photos_bents,80,photos_bents/img_80_page_0.jpeg,LPAE_19394_hr,3x4+1R,success,15.657472124992637,,Unknown layout,12,0.14742937160301348,0.31842326806946153,0.3019242261011383,-0.0007701370604828153,1.1637169937816894,0.11580891782443616,-0.3056196798025862,0.7398163075516613
photos_crumbles,80,photos_crumbles/img_80_page_0.jpeg,LPAE_19394_hr,3x4+1R,success,16.998339291996672,,3x4+1R,12,-0.0853387261974827,0.6256824139918571,0.6221086622746522,0.27764496479951023,0.8652268360571842,0.1189782730766012,1.6096382439188257,0.9090783861593363
photos_doogee,80,photos_doogee/img_80_page_0.jpeg,LPAE_19394_hr,3x4+1R,success,11.997013042011531,,3x4+1R,12,0.6584888677190804,0.9342419061794869,0.8749201014367524,0.5429787578352239,0.3626269628766547,0.03917028771791685,8.43245284709197,0.9077731995616307
photos_iphone,80,photos_iphone/img_80_page_0.jpeg,LPAE_19394_hr,3x4+1R,success,12.60608520799724,,3x4+1R,12,0.8967563383755117,0.9368936897368654,0.922244975024512,0.7097293721041357,0.3545482688237642,0.03997058768828686,8.541571262648766,0.9090341774091937
photos_samsung,80,photos_samsung/img_80_page_0.jpeg,LPAE_19394_hr,3x4+1R,success,12.732974708007532,,3x4+1R,12,0.3087613761191177,0.8916510482202051,0.8742673369345829,0.7935092908500538,0.465495850796785,0.054773675238698166,6.635399745728254,0.9154651319861498
